/usr/bin/ld.gold
    Finished `release` profile [optimized] target(s) in 2.37s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/token-swap-instructions'. Enabling persistent fuzzing mode
Start time:'2026-08-18.07.06.47' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/token-swap-instructions', input:'hfuzz_workspace/token-swap-instructions/input', output:'hfuzz_workspace/token-swap-instructions/input', persistent:true, stdin:false, mutation_rate:5, timeout:1, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T07:06:47-0700][W][26072] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #3
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=26123
Persistent mode: Launched new persistent pid=26125
Persistent mode: Launched new persistent pid=26122
Persistent mode: Launched new persistent pid=26124
Sz:44 Tm:10,617us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:83 Tm:2,299us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:107 Tm:1,942us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/1
Sz:465 Tm:5,299us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/2/0/6
Sz:138 Tm:2,498us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/11
Sz:136 Tm:5,088us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/14
Sz:56 Tm:3,106us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:40 Tm:10,098us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/12
Sz:174 Tm:8,746us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/13
Sz:73 Tm:3,562us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:190 Tm:2,589us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:155 Tm:3,209us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:262 Tm:2,625us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/6
Sz:16 Tm:3,459us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:72 Tm:19,197us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:465 Tm:5,303us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/9
Sz:26 Tm:2,183us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:42 Tm:3,063us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:50 Tm:3,152us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:259 Tm:2,706us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:91 Tm:2,475us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:1989 Tm:5,118us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/20
Sz:206 Tm:4,763us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/6
Sz:39 Tm:4,159us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/1
Sz:160 Tm:4,823us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/10
Sz:50 Tm:1,168us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:164 Tm:4,287us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:97 Tm:3,446us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/3
Sz:1496 Tm:1,266us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:17 Tm:3,524us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/15
Sz:2027 Tm:11,723us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/36
Sz:2035 Tm:7,820us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/36
Sz:22 Tm:2,517us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:72 Tm:3,704us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/4
Sz:2059 Tm:18,996us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/36
Sz:477 Tm:4,210us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/4
Sz:154 Tm:4,959us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/10
Sz:130 Tm:2,906us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:48 Tm:4,605us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:40 Tm:2,163us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:41 Tm:1,831us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/15
Sz:161 Tm:4,779us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/21
Sz:72 Tm:15,753us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/3
Sz:2021 Tm:7,522us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/15
Sz:92 Tm:4,234us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:76 Tm:2,620us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:465 Tm:5,449us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/12
Sz:467 Tm:4,644us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/9
Sz:43 Tm:7,439us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:155 Tm:4,110us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:43 Tm:3,010us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:225 Tm:3,704us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/4
Sz:51 Tm:3,610us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:210 Tm:25,630us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/8
Sz:214 Tm:5,477us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:53 Tm:4,173us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/4
Sz:266 Tm:11,691us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/4
Sz:242 Tm:6,025us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/14
Sz:136 Tm:11,553us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/5
Sz:20 Tm:2,015us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/3
Sz:72 Tm:4,357us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:46 Tm:4,239us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/3
Sz:72 Tm:3,018us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/6
Sz:106 Tm:4,469us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/4
Sz:258 Tm:7,226us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/12
Sz:80 Tm:3,014us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:193 Tm:4,159us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:465 Tm:6,793us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/11
Sz:295 Tm:7,376us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/11
Sz:177 Tm:4,244us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:465 Tm:5,949us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:266 Tm:5,615us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:242 Tm:19,122us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/13
Sz:55 Tm:2,190us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:51 Tm:20,725us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:32 Tm:2,437us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:169 Tm:5,991us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:478 Tm:6,706us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:76 Tm:5,119us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/4
Sz:14 Tm:2,870us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:724 Tm:12,244us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/4
Sz:368 Tm:6,393us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/10
Sz:20 Tm:6,649us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:467 Tm:19,174us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:39 Tm:9,656us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/10
Sz:48 Tm:3,373us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:44 Tm:3,796us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/11
Sz:242 Tm:28,102us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/15
Sz:80 Tm:3,359us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:341 Tm:19,345us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/7
Sz:789 Tm:4,077us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:139 Tm:7,097us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:242 Tm:4,364us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/13
Sz:65 Tm:6,093us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:44 Tm:2,800us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/11
Sz:268 Tm:11,562us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:477 Tm:4,016us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/4
Sz:242 Tm:3,035us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:355 Tm:6,167us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/5
Sz:2132 Tm:2,076us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:105 Tm:12,628us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:250 Tm:6,398us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/13
Sz:126 Tm:2,649us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:18 Tm:5,673us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:492 Tm:6,554us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/6
Sz:34 Tm:4,537us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:473 Tm:4,470us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/6
Sz:70 Tm:2,048us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:42 Tm:1,850us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:164 Tm:5,204us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:75 Tm:8,320us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:466 Tm:6,058us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/6
Sz:471 Tm:5,832us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:115 Tm:23,594us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:40 Tm:15,602us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:144 Tm:24,270us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/5
Sz:210 Tm:5,690us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:16 Tm:1,761us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/3
Sz:24 Tm:3,924us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:465 Tm:13,633us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/5
Sz:465 Tm:31,127us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:67 Tm:5,631us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:374 Tm:15,041us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:473 Tm:3,980us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:269 Tm:4,766us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:168 Tm:3,838us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:239 Tm:4,418us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:24 Tm:20,475us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:136 Tm:2,011us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:140 Tm:3,009us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:244 Tm:35,745us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/7
Sz:238 Tm:8,244us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:70 Tm:3,208us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:87 Tm:10,829us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:671 Tm:5,298us (i/b/h/e/p/c) New:0/0/0/0/0/16, Cur:0/0/0/0/0/3
Sz:270 Tm:6,508us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:64 Tm:8,410us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:263 Tm:5,114us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/3
Sz:259 Tm:12,590us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:1404 Tm:5,390us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:79 Tm:1,853us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:39 Tm:1,202us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/8
Sz:172 Tm:34,042us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:44 Tm:2,491us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/7
Sz:36 Tm:5,987us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:2037 Tm:6,761us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/6
Sz:165 Tm:6,723us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:57 Tm:4,206us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:50 Tm:9,009us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/0
Sz:465 Tm:16,610us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:657 Tm:8,938us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/10
Sz:193 Tm:3,573us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:465 Tm:4,722us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:172 Tm:5,711us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:75 Tm:1,565us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:465 Tm:5,525us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:3935 Tm:74,689us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/0
Sz:46 Tm:4,817us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:56 Tm:2,672us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:20 Tm:2,982us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:112 Tm:2,787us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:22 Tm:3,553us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:46 Tm:6,894us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/1/0/0
Sz:473 Tm:6,300us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:44 Tm:3,663us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:508 Tm:20,481us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:54 Tm:5,786us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:299 Tm:12,517us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:254 Tm:12,143us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:356 Tm:21,794us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:32 Tm:17,243us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:16 Tm:2,082us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:554 Tm:2,130us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:46 Tm:17,382us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:46 Tm:5,558us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/2/0/0
Sz:46 Tm:49,965us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:76 Tm:5,166us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:46 Tm:5,864us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/1
Sz:46 Tm:89,467us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:47 Tm:53,350us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:8125 Tm:34,540us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:72 Tm:8,336us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/1
Sz:48 Tm:6,850us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:46 Tm:11,555us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:46 Tm:16,973us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:259 Tm:15,631us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:46 Tm:3,072us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:50 Tm:4,915us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:3949 Tm:28,273us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:474 Tm:22,913us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:46 Tm:4,449us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:23 Tm:2,658us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:24 Tm:4,101us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:3317 Tm:1,842us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:8165 Tm:6,017us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:811 Tm:3,335us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/8
Sz:41 Tm:19,923us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:8133 Tm:4,165us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:43 Tm:2,310us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:58 Tm:15,127us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:8149 Tm:5,614us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:134 Tm:10,170us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:43 Tm:3,384us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:465 Tm:5,284us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:1621 Tm:1,547us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/3
Sz:466 Tm:5,118us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:138 Tm:4,895us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/0
Sz:41 Tm:6,637us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:47 Tm:5,903us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:165 Tm:3,494us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:300 Tm:8,055us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:334 Tm:3,496us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:123 Tm:5,587us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:465 Tm:7,522us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:46 Tm:13,506us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:46 Tm:7,353us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/0
Signal 15 (Terminated) received, terminating
Terminating thread no. #2, left: 3
Terminating thread no. #3, left: 2
Terminating thread no. #0, left: 1
Terminating thread no. #1, left: 0
Summary iterations:398176 time:597 speed:666 crashes_count:0 timeout_count:0 new_units_added:301 slowest_unit_ms:864 guard_nb:85362 branch_coverage_percent:1 peak_rss_mb:163
[r[500B
