/usr/bin/ld.gold
warning: the gold linker is deprecated and has known bugs with Rust
  |
  = help: consider using LLD or ld from GNU binutils instead

warning: `wavebreak-math-fuzz` (bin "wb_math") generated 1 warning
    Finished `release` profile [optimized] target(s) in 0.08s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math'. Enabling persistent fuzzing mode
Start time:'2026-08-18.12.14.13' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math', input:'hfuzz_workspace/wb_math/input', output:'hfuzz_workspace/wb_math/input', persistent:true, stdin:false, mutation_rate:5, timeout:2, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T12:14:13-0700][W][21545] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=21597
Launched new fuzzing thread, no. #3
Persistent mode: Launched new persistent pid=21596
Persistent mode: Launched new persistent pid=21598
Sz:64 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/73
Sz:16 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/43
Sz:32 Tm:45us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/43
Sz:64 Tm:49us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/44
Sz:128 Tm:33us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/2/0/27
Sz:8 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/34
Sz:16 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/33
Sz:4 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/20
Sz:16 Tm:36us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/20
Sz:32 Tm:36us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/20
